% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=283845, Wed Jul 23 01:02:27 2025
1 6 -0.034639201251210824 -0.034639201251210824 -0.034639201251210824 -0.034639201251210824 0.982527759785335 1.0171721591015017
2 12 -0.06250482845260698 -0.06250482845260698 -0.06250482845260698 -0.06250482845260698 0.982527759785335 1.0171721591015017
3 18 -0.18097659806508712 -0.18097659806508712 -0.18097659806508712 -0.18097659806508712 0.9049991170906814 1.0867274718461326
4 24 -0.2663218274868682 -0.2663218274868682 -0.2663218274868682 -0.2663218274868682 0.9049991170906814 1.0867274718461326
5 30 -0.3427200139673648 -0.3427200139673648 -0.3427200139673648 -0.3427200139673648 0.8107280592360395 1.158757961770863
6 36 -0.22929763623134436 -0.22929763623134436 -0.22929763623134436 -0.22929763623134436 0.8107280592360395 1.158757961770863
7 42 -0.17721866355540467 -0.17721866355540467 -0.17721866355540467 -0.17721866355540467 0.9070729499023744 1.08499707997552
8 48 -0.07896432673350798 -0.07896432673350798 -0.07896432673350798 -0.07896432673350798 0.9070729499023744 1.08499707997552
9 54 0.0643219479602713 0.0643219479602713 0.0643219479602713 0.0643219479602713 0.9673045291115557 1.0316598024350232
10 60 0.006625648631482772 0.006625648631482772 0.006625648631482772 0.006625648631482772 0.9673045291115557 1.0316598024350232
11 66 0.025379959000956125 0.025379959000956125 0.025379959000956125 0.025379959000956125 0.9872284644392321 1.0126104675545065
12 72 0.37844721870831877 0.37844721870831877 0.37844721870831877 0.37844721870831877 0.9872284644392321 1.0126104675545065
13 78 0.5602585794968152 0.5602585794968152 0.5602585794968152 0.5602585794968152 0.6631300177968003 1.2491031100340817
14 84 0.6781366642984791 0.6781366642984791 0.6781366642984791 0.6781366642984791 0.6631300177968003 1.2491031100340817
15 90 0.7995298160831368 0.7995298160831368 0.7995298160831368 0.7995298160831368 0.4477389685038183 1.3414655478554554
16 96 0.7768157525196142 0.7768157525196142 0.7768157525196142 0.7768157525196142 0.4477389685038183 1.3414655478554554
17 102 0.8412716000185388 0.8412716000185388 0.8412716000185388 0.8412716000185388 0.39840732922658567 1.3569346336572512
18 108 0.8748538781040441 0.8748538781040441 0.8748538781040441 0.8748538781040441 0.39840732922658567 1.3569346336572512
19 114 0.9198218092590753 0.9198218092590753 0.9198218092590753 0.9198218092590753 0.2831575369664823 1.3855763455180214
20 120 0.9487617258413703 0.9487617258413703 0.9487617258413703 0.9487617258413703 0.2831575369664823 1.3855763455180214
21 126 0.9195744472538011 0.9195744472538011 0.9195744472538011 0.9195744472538011 0.28359399278933733 1.3854870794250667
22 132 0.9432369356373305 0.9432369356373305 0.9432369356373305 0.9432369356373305 0.28359399278933733 1.3854870794250667
23 138 0.9620027543282288 0.9620027543282288 0.9620027543282288 0.9620027543282288 0.19492882206531464 1.40071508677826
24 144 0.9716009727688185 0.9716009727688185 0.9716009727688185 0.9716009727688185 0.19492882206531464 1.40071508677826
25 150 0.9707279749028578 0.9707279749028578 0.9707279749028578 0.9707279749028578 0.17109069260816678 1.4038261911301049
26 156 0.9697623472028778 0.9697623472028778 0.9697623472028778 0.9697623472028778 0.17109069260816678 1.4038261911301049
27 162 0.9659329618100176 0.9659329618100176 0.9659329618100176 0.9659329618100176 0.1845725824438247 1.402117313854307
28 168 0.9708171728241078 0.9708171728241078 0.9708171728241078 0.9708171728241078 0.1845725824438247 1.402117313854307
29 174 0.980160677095194 0.980160677095194 0.980160677095194 0.980160677095194 0.14085213134633762 1.4071818209084404
30 180 0.9631667120450792 0.9631667120450792 0.9631667120450792 0.9631667120450792 0.14085213134633762 1.4071818209084404
31 186 0.9729223822773366 0.9729223822773366 0.9729223822773366 0.9729223822773366 0.16455278096301987 1.4046075545423131
32 192 0.9851929500711153 0.9851929500711153 0.9851929500711153 0.9851929500711153 0.16455278096301987 1.4046075545423131
33 198 0.9932136595164354 0.9932136595164354 0.9932136595164354 0.9932136595164354 0.08237924789389937 1.41181218988803
34 204 0.9944730679661196 0.9944730679661196 0.9944730679661196 0.9944730679661196 0.08237924789389937 1.41181218988803
35 210 0.9923695661137544 0.9923695661137544 0.9923695661137544 0.9923695661137544 0.0873523547836323 1.4115132185402142
36 216 0.9902287390254274 0.9902287390254274 0.9902287390254274 0.9902287390254274 0.0873523547836323 1.4115132185402142
37 222 0.9891930254602936 0.9891930254602936 0.9891930254602936 0.9891930254602936 0.1039565993081075 1.4103875444218492
38 228 0.9860772730741494 0.9860772730741494 0.9860772730741494 0.9860772730741494 0.1039565993081075 1.4103875444218492
