% # columns="iteration, evaluation, void, void, void, xmean", seed=341120, Wed Jul 23 01:00:27 2025, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 6 0 0 0 -0.15362071404845717 0.11594188827421349
2 12 0 0 0 -0.17924144551608914 0.0780860195349246
3 18 0 0 0 -0.2853790094580991 0.12060667879199596
4 24 0 0 0 -0.4033926372411695 0.1130042943994097
5 30 0 0 0 -0.3046846199918725 0.13649462085423422
6 36 0 0 0 -0.3327148420204111 0.1302408039432565
7 42 0 0 0 -0.3349818823166768 0.1349323158263647
8 48 0 0 0 -0.2186534614573174 0.041425531877924096
9 54 0 0 0 -0.20327555696964691 0.03276403011856507
10 60 0 0 0 -0.1271518085045544 0.010456869895264082
11 66 0 0 0 -0.11018452746920337 0.009046823607050876
12 72 0 0 0 -0.06586324639529659 0.008119755711532022
13 78 0 0 0 0.020742295712790283 0.007552238729793671
14 84 0 0 0 -0.011488166545400302 0.014167400923571952
15 90 0 0 0 0.09666535256899597 -0.008824477910499921
16 96 0 0 0 0.1373160832468635 0.0017769180171039278
17 102 0 0 0 0.13621669553918747 9.967111219623382e-05
18 108 0 0 0 0.17567930653373726 0.00486178614134057
19 114 0 0 0 0.23131838013128056 0.02886481620596767
20 120 0 0 0 0.26285549150028353 0.04434100280942389
21 126 0 0 0 0.20678604045845594 0.06738043346930905
22 132 0 0 0 0.2912489141929278 0.07857664641004972
23 138 0 0 0 0.3407941225786681 0.13438452300346201
24 144 0 0 0 0.4207712755617292 0.13630523862921776
25 150 0 0 0 0.5010597359802709 0.20361075404939238
26 156 0 0 0 0.43965739135068044 0.20998368176248988
27 162 0 0 0 0.5125695288206499 0.24705736445900575
28 168 0 0 0 0.5302109829434339 0.28578493143145783
29 174 0 0 0 0.5542511251875392 0.30992582963476384
30 180 0 0 0 0.512299822000136 0.27908211416392614
31 186 0 0 0 0.5791942631754216 0.342896696842933
32 192 0 0 0 0.5534158752943703 0.3071611168218164
33 198 0 0 0 0.5958208317490381 0.365125565584394
34 204 0 0 0 0.6202887789157523 0.3840565789682405
35 210 0 0 0 0.63980656780353 0.4180292464510465
36 216 0 0 0 0.6604570302340625 0.4422266677003298
37 222 0 0 0 0.729964805415618 0.5271424380483384
38 228 0 0 0 0.8226600684450193 0.6332064835445319
39 234 0 0 0 0.8139628499608137 0.5976058345172065
40 240 0 0 0 0.6541435829601729 0.44494961426145857
41 246 0 0 0 0.7583271643654773 0.5639704262617072
42 252 0 0 0 0.788160267961725 0.6070677619351152
43 258 0 0 0 0.8208786642474499 0.6326932656158922
44 264 0 0 0 0.7855186562073346 0.608210999001522
45 270 0 0 0 0.7905971558907297 0.6265863046575504
46 276 0 0 0 0.8238677788484158 0.6692953443630145
47 282 0 0 0 0.7900334035543639 0.606745736875818
48 288 0 0 0 0.8089309394426568 0.6192166130058523
49 294 0 0 0 0.8159120637749352 0.6356186429274189
50 300 0 0 0 0.8211793562159108 0.6327947351777532
51 306 0 0 0 0.821646068046589 0.6315435907850041
52 312 0 0 0 0.8365928499258592 0.6357975526995935
53 318 0 0 0 0.823781743825718 0.6304452574538126
54 324 0 0 0 0.8199680393708025 0.6320221464572393
55 330 0 0 0 0.8272654131149795 0.634676504304935
56 336 0 0 0 0.832653113885098 0.6372727469164475
57 342 0 0 0 0.8362359600817842 0.6393474740570417
58 348 0 0 0 0.8402511150216017 0.6374726860004442
59 354 0 0 0 0.8436048333030207 0.6387629205100114
60 360 0 0 0 0.8518159980147703 0.6413453027471063
61 366 0 0 0 0.8455281891928926 0.6405909393875479
62 372 0 0 0 0.8470500555723341 0.6397285696002123
63 378 0 0 0 0.848823254973417 0.6398863732652653
64 384 0 0 0 0.8488787017124615 0.6398683426003753
65 390 0 0 0 0.8490168185238228 0.6400770156729566
66 396 0 0 0 0.8497274626408025 0.6400457343626442
67 402 0 0 0 0.8499998043398763 0.6401016864565882
68 408 0 0 0 0.8500868066217123 0.6400006456497241
69 414 0 0 0 0.8498277342669798 0.6399771589882941
70 420 0 0 0 0.8497496625916912 0.6399762686183191
71 426 0 0 0 0.849913820068371 0.6399954873168429
72 432 0 0 0 0.8500333110881603 0.6400213366077571
73 438 0 0 0 0.8500321127217054 0.6399836067740008
74 444 0 0 0 0.8502606265847197 0.6400113311022331
75 450 0 0 0 0.8501489810820024 0.6400019230188344
76 456 0 0 0 0.8500174845659998 0.6399947575461058
77 462 0 0 0 0.849957478091813 0.640009514823776
78 468 0 0 0 0.8500590973457335 0.639987019879236
