% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=647627, Sun Nov 30 12:43:19 2025
1 6 -0.07937938600415081 -0.07937938600415081 -0.07937938600415081 -0.07937938600415081 0.9594897675305607 1.0389318485849546
2 12 -0.07937938600415081 -0.07937938600415081 -0.07937938600415081 -0.07937938600415081 0.9594897675305607 1.0389318485849546
3 18 -0.03888135093542781 -0.03888135093542781 -0.03888135093542781 -0.03888135093542781 0.9803665891209127 1.0192552923264258
4 24 -0.03888135093542781 -0.03888135093542781 -0.03888135093542781 -0.03888135093542781 0.9803665891209127 1.0192552923264258
5 30 -0.13504121149200934 -0.13504121149200934 -0.13504121149200934 -0.13504121149200934 0.9300316061876558 1.0653831289691091
6 36 -0.13504121149200934 -0.13504121149200934 -0.13504121149200934 -0.13504121149200934 0.9300316061876558 1.0653831289691091
7 42 -0.3192873031113063 -0.3192873031113063 -0.3192873031113063 -0.3192873031113063 0.8250531479175711 1.1486023259210763
8 48 -0.3192873031113063 -0.3192873031113063 -0.3192873031113063 -0.3192873031113063 0.8250531479175711 1.1486023259210763
9 54 -0.5543455817246083 -0.5543455817246083 -0.5543455817246083 -0.5543455817246083 0.6675735302387233 1.246733965898342
10 60 -0.5543455817246083 -0.5543455817246083 -0.5543455817246083 -0.5543455817246083 0.6675735302387233 1.246733965898342
11 66 -0.7913346783100353 -0.7913346783100353 -0.7913346783100353 -0.7913346783100353 0.45679899484342634 1.3384075157850972
12 72 -0.7913346783100353 -0.7913346783100353 -0.7913346783100353 -0.7913346783100353 0.45679899484342634 1.3384075157850972
13 78 -0.66233020604345 -0.66233020604345 -0.66233020604345 -0.66233020604345 0.5810936189260297 1.2893138508693103
14 84 -0.66233020604345 -0.66233020604345 -0.66233020604345 -0.66233020604345 0.5810936189260297 1.2893138508693103
15 90 -0.7947549365473303 -0.7947549365473303 -0.7947549365473303 -0.7947549365473303 0.45303980338671074 1.3396846407074054
16 96 -0.7947549365473303 -0.7947549365473303 -0.7947549365473303 -0.7947549365473303 0.45303980338671074 1.3396846407074054
17 102 -0.8542549169033884 -0.8542549169033884 -0.8542549169033884 -0.8542549169033884 0.3817657437442648 1.3617102911057801
18 108 -0.8542549169033884 -0.8542549169033884 -0.8542549169033884 -0.8542549169033884 0.3817657437442648 1.3617102911057801
19 114 -0.970712857320179 -0.970712857320179 -0.970712857320179 -0.970712857320179 0.17113486693196384 1.4038208066986966
20 120 -0.970712857320179 -0.970712857320179 -0.970712857320179 -0.970712857320179 0.17113486693196384 1.4038208066986966
21 126 -0.9857009098776475 -0.9857009098776475 -0.9857009098776475 -0.9857009098776475 0.11957880298093192 1.4091490020142112
22 132 -0.9857009098776475 -0.9857009098776475 -0.9857009098776475 -0.9857009098776475 0.11957880298093192 1.4091490020142112
23 138 -0.9814666635830752 -0.9814666635830752 -0.9814666635830752 -0.9814666635830752 0.13613719703638966 1.407645787683491
24 144 -0.9814666635830752 -0.9814666635830752 -0.9814666635830752 -0.9814666635830752 0.13613719703638966 1.407645787683491
25 150 -0.9876417538620264 -0.9876417538620264 -0.9876417538620264 -0.9876417538620264 0.11116764879214504 1.409837492004673
26 156 -0.9876417538620264 -0.9876417538620264 -0.9876417538620264 -0.9876417538620264 0.11116764879214504 1.409837492004673
27 162 -0.9817663371621288 -0.9817663371621288 -0.9817663371621288 -0.9817663371621288 0.1350320807729452 1.407752228612027
28 168 -0.9817663371621288 -0.9817663371621288 -0.9817663371621288 -0.9817663371621288 0.1350320807729452 1.407752228612027
29 174 -0.954382339677589 -0.954382339677589 -0.954382339677589 -0.954382339677589 0.21358291205621086 1.397992253082108
30 180 -0.954382339677589 -0.954382339677589 -0.954382339677589 -0.954382339677589 0.21358291205621086 1.397992253082108
31 186 -0.9548098783621043 -0.9548098783621043 -0.9548098783621043 -0.9548098783621043 0.21257968303178873 1.398145156399043
32 192 -0.9548098783621043 -0.9548098783621043 -0.9548098783621043 -0.9548098783621043 0.21257968303178873 1.398145156399043
33 198 -0.9194299524911684 -0.9194299524911684 -0.9194299524911684 -0.9194299524911684 0.2838486348546202 1.3854349326082291
34 204 -0.9194299524911684 -0.9194299524911684 -0.9194299524911684 -0.9194299524911684 0.2838486348546202 1.3854349326082291
35 210 -0.9188382659160622 -0.9188382659160622 -0.9188382659160622 -0.9188382659160622 0.28488898554338254 1.3852213779450786
36 216 -0.9188382659160622 -0.9188382659160622 -0.9188382659160622 -0.9188382659160622 0.28488898554338254 1.3852213779450786
37 222 -0.9282652210419171 -0.9282652210419171 -0.9282652210419171 -0.9282652210419171 0.267833491106103 1.3886198979713336
38 228 -0.9282652210419171 -0.9282652210419171 -0.9282652210419171 -0.9282652210419171 0.267833491106103 1.3886198979713336
39 234 -0.9137753364225097 -0.9137753364225097 -0.9137753364225097 -0.9137753364225097 0.293640364353217 1.3833926906061451
40 240 -0.9137753364225097 -0.9137753364225097 -0.9137753364225097 -0.9137753364225097 0.293640364353217 1.3833926906061451
41 246 -0.8676832767113195 -0.8676832767113195 -0.8676832767113195 -0.8676832767113195 0.36375365742309784 1.3666320926684399
42 252 -0.8676832767113195 -0.8676832767113195 -0.8676832767113195 -0.8676832767113195 0.36375365742309784 1.3666320926684399
43 258 -0.8573284225123042 -0.8573284225123042 -0.8573284225123042 -0.8573284225123042 0.37771891333066143 1.362838369914901
44 264 -0.8573284225123042 -0.8573284225123042 -0.8573284225123042 -0.8573284225123042 0.37771891333066143 1.362838369914901
45 270 -0.8636003931731443 -0.8636003931731443 -0.8636003931731443 -0.8636003931731443 0.36932317396401704 1.36513749973149
