% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, interquartile range, further/more values", seed=767162, Sun Jul 27 19:55:26 2025, <python>{}</python>
1 6 0.8865307082115864 1.0000250003125026 0.6481070298464146 6.4810702984641455e-01 52.36772566947097 84.89271541244004 51.78195888351587   
2 12 0.8726948539972478 1.2727760093937859 0.2545635882547259 2.5456358825472591e-01 9.088241354581712 66.72768437589157 53.343175853161455   
3 18 0.7634580254789962 1.581058104708884 0.2545635882547259 1.3652517483312523e+00 4.021303283385793 15.822375562207643 2.149997747968222   
4 24 0.8221023584287228 1.440098022229647 0.2545635882547259 3.4357160368509060e-01 12.849372209501317 21.60498665899442 12.149753990933574   
5 30 0.7684082738747914 1.6467990096744878 0.2545635882547259 2.5453861573694696e+00 17.04387042259801 29.98153310652201 15.908876626457685   
6 36 0.6266118101336765 2.0808796150107804 0.2545635882547259 4.5323884649136514e-01 7.990584452755724 27.090557791375538 9.982428895047715   
7 42 0.5519719600061421 2.5568207017107762 0.07865780658913296 7.8657806589132961e-02 1.8176426524942193 2.04613400133477 1.8505034369876163   
8 48 0.4043980297958787 2.4724163962146744 0.07865780658913296 1.7307237146931120e-01 1.4425839041877622 6.287128500530229 2.500712390099287   
9 54 0.3917604792267642 2.4806116075765767 0.07865780658913296 1.5240532083034480e-01 1.3884712899203215 2.8003305982449715 0.7991645287864855   
10 60 0.295858173995128 2.1242527823070625 0.07865780658913296 1.1571300444739385e-01 1.9684852842142992 3.4643206601670724 2.1186524524968   
11 66 0.3966713808990351 2.0761583216002966 0.07865780658913296 2.9073404204822056e-01 0.8938606305439489 2.8507483297636966 0.7468294624470164   
12 72 0.3752101430609264 1.3079718654044574 0.05083544391042271 5.0835443910422710e-02 0.620497109821778 6.075816425208518 2.7222922972031114   
13 78 0.33678132851084036 1.3258120504918065 0.05083544391042271 8.0604784273614311e-02 0.6691196775364432 2.4483139556590623 1.2344201975617493   
14 84 0.2618638999087285 1.2735992420823905 0.043116683766439345 4.3116683766439345e-02 0.4027741780769402 0.8892390089013241 0.7273761537476165   
15 90 0.22094908965375168 1.4627903084393714 0.043116683766439345 4.7184231052108977e-02 0.5309573914418225 1.9250026827946691 1.3055618116895749   
16 96 0.19629396444118238 1.3459013306193515 0.043116683766439345 5.5519787901801704e-02 0.06292142850395956 0.28552747181174715 0.1279104010701597   
17 102 0.15655743643401657 1.267240426770201 0.043116683766439345 5.0356940205259854e-02 0.0844536282265164 0.12719546296272508 0.05191625141833138   
18 108 0.13583329536962674 1.1402371066165093 0.043116683766439345 4.6370957575900630e-02 0.1021653961207398 0.14365841683839625 0.08168900447941577   
19 114 0.10841404122133963 1.339869677288462 0.043116683766439345 4.7762293344610643e-02 0.07510650486152795 0.11138731055399634 0.03354511192449083   
20 120 0.10030530404741986 1.4908237162338438 0.043116683766439345 5.9314899790395573e-02 0.06843182719134952 0.191866743598264 0.05629808742110285   
21 126 0.09758042627093926 1.7072027544750161 0.043116683766439345 5.1354914253001829e-02 0.07445642788686924 0.10170514356249816 0.038346963469945844   
22 132 0.08236138450728861 1.790728341178523 0.043116683766439345 4.6541902545062158e-02 0.06941049605928397 0.16895286491131226 0.06693517058101017   
23 138 0.058400900891886286 1.9548654011686293 0.043116683766439345 4.7096195257731718e-02 0.061533812121345455 0.06403707512842172 0.010553439492124908   
24 144 0.05577012306441027 2.0689671994970307 0.043116683766439345 4.7394382291599507e-02 0.04839918485051533 0.05213623356521833 0.001241212787651172   
25 150 0.05693397798100956 2.0737132859348795 0.043116683766439345 4.6233934885893530e-02 0.04940657296448476 0.05444849710405652 0.004373460001961094   
26 156 0.07004525195987678 1.7339769294136749 0.043116683766439345 4.5406557494271707e-02 0.04717948239502682 0.05730942573238967 0.0024504852756910903   
27 162 0.10039308473801302 2.3046986801246856 0.042741154197238916 4.2741154197238916e-02 0.04597519764747109 0.054241217267923206 0.004178755434814038   
28 168 0.12119016823226748 3.515256307888941 0.04202901560336418 4.2029015603364181e-02 0.04370162147909992 0.05842653459577969 0.0032023677453217186   
29 174 0.12028383314393745 4.932880404473586 0.040990278669419115 4.0990278669419115e-02 0.049122619204848214 0.05342975251942435 0.008554745108071728   
30 180 0.09155260767138951 4.562810982696753 0.040990278669419115 4.1912067847471320e-02 0.044141083137458265 0.05078171389531089 0.0055397823785151915   
31 186 0.08761703478566048 4.875949914561058 0.04081968364138063 4.0819683641380632e-02 0.04249544926631952 0.0451846426422723 0.002471492685694021   
32 192 0.100380955069532 5.826097331569479 0.04081968364138063 4.1303674243994427e-02 0.045900715205304615 0.05065905384781927 0.004418181905653705   
33 198 0.08516815043811295 6.8379494009632245 0.04081968364138063 4.1277113541564617e-02 0.04325532005380606 0.0450694319624154 0.0008172206134060139   
34 204 0.08173322042038204 6.676895384943574 0.04081968364138063 4.1511296944855426e-02 0.04266696833449235 0.048858488786021684 0.0019339856420074047   
35 210 0.06103754154391844 7.032447022188584 0.040738769423881556 4.0738769423881556e-02 0.04198081344531723 0.04349361859941694 0.0011724673776653469   
