% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principal axes lengths  (sorted square roots of eigenvalues of C)", seed=249954, Wed Sep 23 20:53:35 2026
1 6 1.2199796475277886 1.0000250003125026 1.0 1.0 1.0000250003125026
2 12 1.2752693847708392 1.3234704090936158 0.791854602243822 0.791854602243822 1.3234704090936158
3 18 1.4567102848045803 1.31323445623995 0.7778097241586769 0.7778097241586769 1.31323445623995
4 24 1.6361407230983984 1.138017269860932 0.8243279018797621 0.8243279018797621 1.138017269860932
5 30 1.5566828231509566 1.2399310458061075 0.7453771785432991 0.7453771785432991 1.2399310458061075
6 36 1.1485024627029112 1.1685202713565612 0.7155434631185464 0.7155434631185464 1.1685202713565612
7 42 0.9886802007786082 1.0994172146374819 0.5936107398108774 0.5936107398108774 1.0994172146374819
8 48 0.7167725820474828 1.1091222495969575 0.48104977116194875 0.48104977116194875 1.1091222495969575
9 54 0.5478036521679688 1.0558442468178382 0.3876199373424866 0.3876199373424866 1.0558442468178382
10 60 0.5571828689213469 0.8993215375716062 0.3637652930040889 0.3637652930040889 0.8993215375716062
11 66 0.691064361253954 0.9950889024065925 0.31219911812054085 0.31219911812054085 0.9950889024065925
12 72 0.5947138239676877 1.0994468192440263 0.29281657196381533 0.29281657196381533 1.0994468192440263
13 78 0.5937128620150045 0.9206004045249745 0.27878842662928294 0.27878842662928294 0.9206004045249745
14 84 0.5126843952361247 1.030768769748057 0.23057900504957704 0.23057900504957704 1.030768769748057
15 90 0.44370300452942185 0.8849495363765167 0.22682277531553774 0.22682277531553774 0.8849495363765167
16 96 0.39336624656538666 0.8421387466848518 0.1943566486617162 0.1943566486617162 0.8421387466848518
17 102 0.3547192008453818 0.8728999521910823 0.15286203081340588 0.15286203081340588 0.8728999521910823
18 108 0.306462057287385 0.7889205295853022 0.14639840958462946 0.14639840958462946 0.7889205295853022
19 114 0.28021181442403326 0.6760063311576503 0.1420408610496029 0.1420408610496029 0.6760063311576503
20 120 0.2925744504879589 0.6435434929056675 0.1362483491703346 0.1362483491703346 0.6435434929056675
21 126 0.26955382055644045 0.6336039470254321 0.13187112636556755 0.13187112636556755 0.6336039470254321
22 132 0.24647270925588732 0.5070653142165519 0.14432256930457985 0.14432256930457985 0.5070653142165519
23 138 0.20811607447003488 0.4666718400983113 0.13653621838719718 0.13653621838719718 0.4666718400983113
24 144 0.19201836080431217 0.40809342724428754 0.13223684819881368 0.13223684819881368 0.40809342724428754
25 150 0.19178007325399674 0.428676820461644 0.10603855266918155 0.10603855266918155 0.428676820461644
26 156 0.16204576421309655 0.4248049098765893 0.09389804530387416 0.09389804530387416 0.4248049098765893
27 162 0.11796366051736808 0.36198323643038044 0.08703984599224716 0.08703984599224716 0.36198323643038044
28 168 0.10650568438267627 0.3204231443744365 0.07482554383850896 0.07482554383850896 0.3204231443744365
29 174 0.08517226560009195 0.29947897118732103 0.06673218293263167 0.06673218293263167 0.29947897118732103
30 180 0.0770529016870253 0.2459761791761858 0.06323490750639436 0.06323490750639436 0.2459761791761858
31 186 0.08198614055205324 0.1953827718720685 0.0710500901523921 0.0710500901523921 0.1953827718720685
32 192 0.06547547809263908 0.18131267365410203 0.0695419169300224 0.0695419169300224 0.18131267365410203
33 198 0.05123718462811557 0.16163391873434932 0.06199504376582724 0.06199504376582724 0.16163391873434932
34 204 0.040698063414920355 0.15529591881353758 0.05584094375622809 0.05584094375622809 0.15529591881353758
35 210 0.04595724449635922 0.14074170155211418 0.04854976482979868 0.04854976482979868 0.14074170155211418
36 216 0.03538867863670908 0.16203608430479619 0.040529329018045006 0.040529329018045006 0.16203608430479619
37 222 0.025615832301097964 0.1490543499752929 0.035954338755533326 0.035954338755533326 0.1490543499752929
38 228 0.01885029479495073 0.13201239973309536 0.03130556651620362 0.03130556651620362 0.13201239973309536
39 234 0.01776285949505367 0.12078495359457249 0.026016231176517645 0.026016231176517645 0.12078495359457249
40 240 0.01607044340271751 0.09735008869411814 0.02747772647419685 0.02747772647419685 0.09735008869411814
41 246 0.012768750047456248 0.10300391584973848 0.02320244174140766 0.02320244174140766 0.10300391584973848
42 252 0.009668657848926952 0.0900014674190891 0.02135069966412397 0.02135069966412397 0.0900014674190891
43 258 0.00774806314843907 0.07543337706316561 0.019720098058151454 0.019720098058151454 0.07543337706316561
44 264 0.006497803199612836 0.07102724123627269 0.016545657676151255 0.016545657676151255 0.07102724123627269
45 270 0.0055026291325342 0.06830093554863231 0.014091473883366066 0.014091473883366066 0.06830093554863231
46 276 0.004577136135884587 0.05906477806545954 0.013093815766837307 0.013093815766837307 0.05906477806545954
47 282 0.004788281836950191 0.05378108910064748 0.012233166509631575 0.012233166509631575 0.05378108910064748
